Magnetometer X,Magnetometer Y,Magnetometer Z
-23.92578125,25.72021484375,14.95361328125
-38.28125,27.3651123046875,13.75732421875
-38.28125,28.5614013671875,11.663818359375
-28.7109375,26.318359375,10.3179931640625
-31.103515625,26.4678955078125,8.673095703125
-28.7109375,26.318359375,8.5235595703125
-24.52392578125,26.1688232421875,7.6263427734375
-31.103515625,24.52392578125,6.7291259765625
-28.7109375,24.9725341796875,6.57958984375
-26.318359375,24.6734619140625,5.8319091796875
-26.318359375,23.32763671875,5.38330078125
-23.92578125,21.533203125,4.6356201171875
-33.49609375,20.7855224609375,3.289794921875
-33.49609375,20.037841796875,2.5421142578125
-21.533203125,18.9910888671875,3.289794921875
-31.103515625,17.4957275390625,2.2430419921875
-28.7109375,19.73876953125,1.79443359375
-28.7109375,18.6920166015625,2.691650390625
-28.7109375,17.9443359375,2.691650390625
-26.318359375,17.047119140625,2.8411865234375
-35.888671875,16.5985107421875,1.6448974609375
-33.49609375,16.14990234375,1.3458251953125
-38.28125,15.850830078125,1.6448974609375
-28.7109375,15.5517578125,2.5421142578125
-28.7109375,16.0003662109375,2.5421142578125
-23.92578125,14.654541015625,2.691650390625
-31.103515625,15.252685546875,2.8411865234375
-28.7109375,15.850830078125,2.392578125
-23.92578125,15.5517578125,2.8411865234375
2756.25,1838.8458251953125,0.0
-23.92578125,13.6077880859375,1.6448974609375
-31.103515625,15.1031494140625,1.6448974609375
-23.92578125,15.4022216796875,3.1402587890625
-21.533203125,14.5050048828125,1.79443359375
-28.7109375,15.4022216796875,1.6448974609375
-35.888671875,15.252685546875,1.495361328125
-35.888671875,13.9068603515625,1.3458251953125
-23.92578125,13.75732421875,1.1962890625
-38.28125,14.654541015625,1.6448974609375
-33.49609375,14.35546875,0.59814453125
-21.533203125,14.2059326171875,2.2430419921875
-38.28125,15.252685546875,2.8411865234375
-28.7109375,13.6077880859375,1.6448974609375
-23.92578125,14.2059326171875,1.495361328125
-38.28125,15.5517578125,1.79443359375
-38.28125,14.8040771484375,3.289794921875
-21.533203125,13.458251953125,3.289794921875
-33.49609375,13.6077880859375,1.6448974609375
-31.103515625,14.8040771484375,2.2430419921875
-33.49609375,14.35546875,2.093505859375
-23.92578125,14.654541015625,1.3458251953125
-38.28125,14.2059326171875,2.5421142578125
-38.28125,13.1591796875,2.392578125
-31.103515625,14.2059326171875,2.8411865234375
-22.2808837890625,13.75732421875,3.5888671875
2756.25,1838.8458251953125,0.0
-28.7109375,14.8040771484375,2.2430419921875
-28.7109375,14.8040771484375,3.5888671875
-35.888671875,13.6077880859375,2.093505859375
-33.49609375,15.1031494140625,2.392578125
-23.92578125,13.458251953125,2.8411865234375
-38.28125,13.6077880859375,3.1402587890625
-33.49609375,14.35546875,3.7384033203125
-23.92578125,15.252685546875,4.6356201171875
-26.318359375,13.6077880859375,4.486083984375
-21.533203125,15.5517578125,3.887939453125
-21.533203125,13.6077880859375,4.18701171875
-23.92578125,13.6077880859375,4.18701171875
-23.92578125,14.2059326171875,3.5888671875
-31.103515625,12.7105712890625,4.6356201171875
-21.533203125,15.4022216796875,2.691650390625
-31.103515625,13.75732421875,3.887939453125
-28.7109375,14.5050048828125,3.289794921875
-38.28125,13.6077880859375,4.18701171875
-28.7109375,14.2059326171875,3.887939453125
-35.888671875,14.5050048828125,3.887939453125
-31.103515625,13.75732421875,4.9346923828125
-21.533203125,11.962890625,3.5888671875
-38.28125,14.35546875,4.486083984375
-31.103515625,14.2059326171875,3.5888671875
-26.318359375,14.8040771484375,5.38330078125
-38.28125,13.9068603515625,2.093505859375
-31.103515625,14.35546875,4.78515625
-23.92578125,12.4114990234375,4.78515625
-21.533203125,13.1591796875,4.486083984375
-21.533203125,14.35546875,4.18701171875
-31.103515625,13.75732421875,5.38330078125
-23.92578125,14.654541015625,4.78515625
-31.103515625,13.6077880859375,4.486083984375
-31.103515625,13.9068603515625,4.78515625
-38.28125,13.6077880859375,4.18701171875
-33.49609375,13.75732421875,5.682373046875
-35.888671875,13.6077880859375,5.2337646484375
-19.2901611328125,14.8040771484375,3.887939453125
2772.998046875,1838.8458251953125,0.0
-28.7109375,13.75732421875,5.38330078125
-23.92578125,13.6077880859375,5.2337646484375
-35.888671875,14.654541015625,5.8319091796875
-26.318359375,15.4022216796875,5.2337646484375
-28.7109375,13.75732421875,5.38330078125
-23.92578125,13.9068603515625,6.280517578125
-35.888671875,14.5050048828125,4.6356201171875
-35.888671875,14.35546875,5.8319091796875
-31.103515625,14.5050048828125,5.682373046875
-31.103515625,14.8040771484375,4.6356201171875
-33.49609375,13.458251953125,4.6356201171875
-35.888671875,13.9068603515625,5.5328369140625
-23.92578125,13.458251953125,4.6356201171875
-33.49609375,15.850830078125,5.5328369140625
-31.103515625,14.2059326171875,6.1309814453125
-28.7109375,14.5050048828125,6.1309814453125
-28.7109375,13.75732421875,4.9346923828125
-28.7109375,13.75732421875,6.1309814453125
-21.533203125,13.1591796875,4.486083984375
-35.888671875,14.2059326171875,3.887939453125
-28.7109375,15.252685546875,5.38330078125
-38.28125,13.458251953125,5.682373046875
-28.7109375,13.458251953125,3.5888671875
-31.103515625,13.9068603515625,5.5328369140625
-33.49609375,14.35546875,4.18701171875
2768.212890625,1838.8458251953125,0.0
-38.28125,13.9068603515625,4.486083984375
-38.28125,15.4022216796875,5.8319091796875
-38.28125,13.75732421875,4.9346923828125
-23.92578125,13.458251953125,5.38330078125
-28.7109375,11.36474609375,6.280517578125
-38.28125,10.7666015625,4.6356201171875
-26.318359375,10.7666015625,4.6356201171875
-26.318359375,9.7198486328125,6.1309814453125
-38.28125,9.7198486328125,5.682373046875
-31.103515625,9.7198486328125,5.38330078125
-31.103515625,7.476806640625,4.9346923828125
-38.28125,7.6263427734375,5.5328369140625
-28.7109375,6.4300537109375,5.682373046875
-31.103515625,6.4300537109375,5.682373046875
-21.533203125,6.57958984375,5.5328369140625
-35.888671875,6.1309814453125,4.486083984375
-35.888671875,7.177734375,6.4300537109375
-35.888671875,4.3365478515625,6.57958984375
-31.103515625,6.1309814453125,4.78515625
-38.28125,3.5888671875,4.486083984375
-28.7109375,4.78515625,5.5328369140625
-38.28125,5.5328369140625,5.8319091796875
-21.533203125,4.9346923828125,3.887939453125
-23.92578125,2.8411865234375,5.2337646484375
-33.49609375,5.8319091796875,4.18701171875
-31.103515625,5.5328369140625,2.691650390625
-21.533203125,5.2337646484375,2.2430419921875
-26.318359375,3.7384033203125,1.79443359375
-26.318359375,5.5328369140625,1.6448974609375
-33.49609375,4.3365478515625,2.093505859375
-38.28125,2.99072265625,-0.1495361328125
-28.7109375,5.8319091796875,1.0467529296875
-26.318359375,4.3365478515625,1.0467529296875
-21.533203125,5.682373046875,0.7476806640625
-31.103515625,2.5421142578125,0.59814453125
-26.318359375,2.8411865234375,0.0
-23.92578125,2.99072265625,1.495361328125
-6.280517578125,4.0374755859375,0.0
2770.60546875,1838.8458251953125,0.0
-35.888671875,2.691650390625,-1.495361328125
-31.103515625,1.79443359375,-0.59814453125
-26.318359375,4.18701171875,-0.4486083984375
-33.49609375,3.5888671875,-1.3458251953125
-26.318359375,2.99072265625,-0.7476806640625
-33.49609375,4.0374755859375,-1.3458251953125
-21.533203125,3.5888671875,-2.392578125
-31.103515625,3.4393310546875,-2.8411865234375
-35.888671875,4.3365478515625,-2.093505859375
-38.28125,2.691650390625,-2.5421142578125
-21.533203125,2.392578125,-1.495361328125
-31.103515625,3.4393310546875,-2.5421142578125
-35.888671875,4.18701171875,-2.8411865234375
-33.49609375,3.7384033203125,-2.2430419921875
-38.28125,3.289794921875,-4.18701171875
-33.49609375,4.18701171875,-1.79443359375
-38.28125,4.18701171875,-2.2430419921875
-35.888671875,4.0374755859375,-3.4393310546875
-35.888671875,4.9346923828125,-2.5421142578125
-21.533203125,4.0374755859375,-2.392578125
-31.103515625,3.289794921875,-1.0467529296875
-38.28125,3.4393310546875,-2.2430419921875
-33.49609375,4.0374755859375,-2.093505859375
-26.318359375,3.289794921875,-0.59814453125
-4.78515625,4.78515625,-2.691650390625
2756.25,1838.8458251953125,0.0
-35.888671875,1.9439697265625,-0.7476806640625
-26.318359375,4.78515625,-1.6448974609375
-28.7109375,5.084228515625,-3.4393310546875
-35.888671875,2.8411865234375,-1.0467529296875
-38.28125,4.3365478515625,-1.0467529296875
-31.103515625,3.5888671875,-2.392578125
-26.318359375,3.5888671875,-2.093505859375
-23.92578125,3.7384033203125,-2.5421142578125
-35.888671875,4.3365478515625,-1.0467529296875
-38.28125,3.4393310546875,-3.289794921875
-38.28125,2.8411865234375,-2.093505859375
-33.49609375,3.4393310546875,-2.5421142578125
-38.28125,3.4393310546875,-0.7476806640625
-35.888671875,4.3365478515625,-2.691650390625
-28.7109375,3.7384033203125,-1.1962890625
-23.92578125,3.7384033203125,-1.1962890625
-21.533203125,4.3365478515625,-1.0467529296875
-38.28125,4.78515625,-2.392578125
-26.318359375,2.99072265625,-1.495361328125
-35.888671875,4.486083984375,-1.495361328125
-31.103515625,3.5888671875,-2.691650390625
-26.318359375,3.5888671875,-3.7384033203125
-28.7109375,4.78515625,-2.093505859375
-21.533203125,3.5888671875,-2.093505859375
-31.103515625,4.18701171875,-1.495361328125
-31.103515625,2.99072265625,-1.79443359375
-21.533203125,2.8411865234375,-1.6448974609375
-28.7109375,5.084228515625,-3.1402587890625
-38.28125,3.5888671875,-2.093505859375
-38.28125,3.289794921875,-2.093505859375
-28.7109375,5.084228515625,-2.392578125
-26.318359375,2.5421142578125,-2.691650390625
-35.888671875,5.2337646484375,-0.7476806640625
-35.888671875,4.18701171875,-1.495361328125
-31.103515625,4.9346923828125,-2.2430419921875
-21.533203125,4.18701171875,-0.4486083984375
-28.7109375,1.9439697265625,-2.2430419921875
-7.6263427734375,4.486083984375,-1.79443359375
2763.427734375,1838.8458251953125,0.0
-28.7109375,3.5888671875,-2.093505859375
-33.49609375,4.3365478515625,-2.093505859375
-28.7109375,4.3365478515625,-0.59814453125
-38.28125,3.5888671875,-2.093505859375
-35.888671875,3.4393310546875,-1.495361328125
-26.318359375,4.3365478515625,-1.0467529296875
-23.92578125,3.4393310546875,-0.4486083984375
-35.888671875,3.7384033203125,-0.7476806640625
-21.533203125,2.691650390625,-2.2430419921875
-21.533203125,3.7384033203125,-1.1962890625
-31.103515625,3.7384033203125,-1.79443359375
-23.92578125,1.79443359375,-1.3458251953125
-23.92578125,3.289794921875,-1.6448974609375
-38.28125,3.289794921875,-1.6448974609375
-26.318359375,3.289794921875,-1.3458251953125
-23.92578125,4.78515625,-0.299072265625
-33.49609375,2.99072265625,-1.1962890625
-31.103515625,3.289794921875,-1.0467529296875
-23.92578125,2.8411865234375,-1.3458251953125
-26.318359375,4.0374755859375,-3.1402587890625
-23.92578125,3.5888671875,-2.392578125
-35.888671875,4.18701171875,-1.495361328125
-26.318359375,2.691650390625,-1.1962890625
-33.49609375,5.8319091796875,-1.3458251953125
-6.280517578125,5.084228515625,-1.6448974609375
2758.642578125,1838.8458251953125,0.0
-28.7109375,4.3365478515625,-1.0467529296875
-21.533203125,2.392578125,-1.1962890625
-33.49609375,3.289794921875,-1.3458251953125
-28.7109375,4.486083984375,-0.4486083984375
-33.49609375,2.99072265625,-0.7476806640625
-38.28125,3.7384033203125,-1.79443359375
-31.103515625,3.7384033203125,-2.2430419921875
-21.533203125,2.99072265625,-0.1495361328125
-35.888671875,4.3365478515625,-1.3458251953125
-26.318359375,2.99072265625,0.1495361328125
-33.49609375,4.486083984375,-0.7476806640625
-21.533203125,4.0374755859375,1.3458251953125
-35.888671875,5.9814453125,1.495361328125
-26.318359375,5.084228515625,2.691650390625
-33.49609375,7.476806640625,4.9346923828125
-21.533203125,9.5703125,6.280517578125
-23.92578125,8.97216796875,9.869384765625
-31.103515625,9.7198486328125,8.5235595703125
-33.49609375,11.5142822265625,9.5703125
-21.533203125,12.4114990234375,10.467529296875
-23.92578125,13.0096435546875,9.869384765625
-28.7109375,13.6077880859375,9.4207763671875
-35.888671875,13.1591796875,9.7198486328125
-33.49609375,13.0096435546875,9.869384765625
-33.49609375,13.75732421875,9.271240234375
-28.7109375,13.1591796875,8.97216796875
-38.28125,13.75732421875,8.8226318359375
-21.533203125,13.75732421875,8.5235595703125
-28.7109375,14.654541015625,8.97216796875
-28.7109375,13.75732421875,7.77587890625
-33.49609375,13.1591796875,6.878662109375
-38.28125,13.458251953125,6.7291259765625
-31.103515625,11.5142822265625,6.7291259765625
-23.92578125,13.1591796875,6.878662109375
-33.49609375,11.8133544921875,6.280517578125
-28.7109375,14.2059326171875,5.38330078125
-21.533203125,11.8133544921875,6.57958984375
-20.1873779296875,12.4114990234375,7.3272705078125
2768.212890625,1838.8458251953125,0.0
-28.7109375,12.7105712890625,4.6356201171875
-38.28125,13.9068603515625,5.5328369140625
-28.7109375,12.860107421875,5.2337646484375
-33.49609375,11.8133544921875,5.2337646484375
-21.533203125,14.5050048828125,5.682373046875
-23.92578125,14.35546875,6.878662109375
-21.533203125,12.860107421875,5.8319091796875
-35.888671875,12.7105712890625,5.682373046875
-26.318359375,13.458251953125,5.682373046875
-21.533203125,13.9068603515625,6.57958984375
-23.92578125,13.75732421875,5.38330078125
-35.888671875,13.458251953125,4.3365478515625
-26.318359375,13.6077880859375,6.57958984375
-38.28125,13.6077880859375,6.280517578125
-35.888671875,12.860107421875,6.280517578125
-21.533203125,13.75732421875,6.1309814453125
-21.533203125,13.458251953125,7.177734375
-35.888671875,13.9068603515625,7.6263427734375
-33.49609375,12.261962890625,7.177734375
-21.533203125,13.9068603515625,7.9254150390625
-31.103515625,14.654541015625,8.3740234375
-33.49609375,14.2059326171875,8.5235595703125
-23.92578125,12.860107421875,7.6263427734375
-35.888671875,14.35546875,9.4207763671875
-17.7947998046875,13.1591796875,8.673095703125
2770.60546875,1838.8458251953125,0.0
-38.28125,13.458251953125,8.2244873046875
-33.49609375,14.35546875,8.3740234375
-28.7109375,13.6077880859375,10.0189208984375
-28.7109375,13.1591796875,10.0189208984375
-28.7109375,14.8040771484375,8.5235595703125
-26.318359375,13.0096435546875,9.5703125
-31.103515625,15.4022216796875,8.97216796875
-38.28125,15.5517578125,8.8226318359375
-35.888671875,13.6077880859375,9.4207763671875
-26.318359375,13.75732421875,10.3179931640625
-26.318359375,14.35546875,8.97216796875
-21.533203125,13.6077880859375,9.4207763671875
-35.888671875,13.9068603515625,10.467529296875
-33.49609375,15.1031494140625,10.0189208984375
-28.7109375,12.860107421875,7.9254150390625
-38.28125,13.9068603515625,8.97216796875
-33.49609375,12.860107421875,8.3740234375
-21.533203125,14.35546875,8.673095703125
-35.888671875,13.1591796875,8.673095703125
-26.318359375,13.9068603515625,8.673095703125
-35.888671875,14.8040771484375,9.271240234375
-33.49609375,13.9068603515625,8.673095703125
-21.533203125,13.0096435546875,9.271240234375
-28.7109375,14.654541015625,8.673095703125
-35.888671875,13.6077880859375,8.97216796875
-26.318359375,13.458251953125,8.5235595703125
-28.7109375,13.1591796875,8.3740234375
-21.533203125,14.8040771484375,7.476806640625
-21.533203125,14.5050048828125,8.2244873046875
-26.318359375,14.35546875,8.673095703125
-38.28125,16.2994384765625,8.5235595703125
-33.49609375,15.850830078125,6.57958984375
-21.533203125,14.2059326171875,8.8226318359375
-21.533203125,13.75732421875,7.77587890625
-31.103515625,13.1591796875,8.97216796875
-21.533203125,13.9068603515625,7.9254150390625
-33.49609375,15.252685546875,7.177734375
-16.2994384765625,13.9068603515625,8.3740234375
2756.25,1838.8458251953125,0.0
-23.92578125,15.252685546875,7.77587890625
-35.888671875,13.1591796875,6.280517578125
-38.28125,13.458251953125,7.476806640625
-23.92578125,13.9068603515625,6.878662109375
-21.533203125,15.850830078125,7.3272705078125
-21.533203125,13.0096435546875,5.682373046875
-31.103515625,14.654541015625,8.3740234375
-21.533203125,13.75732421875,7.476806640625
-21.533203125,13.0096435546875,8.8226318359375
-38.28125,16.14990234375,8.3740234375
-35.888671875,15.5517578125,8.8226318359375
-38.28125,14.654541015625,6.57958984375
-23.92578125,14.654541015625,7.9254150390625
-33.49609375,13.75732421875,7.77587890625
-38.28125,12.860107421875,8.673095703125
-28.7109375,14.35546875,8.97216796875
-21.533203125,13.75732421875,7.77587890625
-33.49609375,13.0096435546875,8.8226318359375
-21.533203125,11.5142822265625,8.8226318359375
-21.533203125,12.4114990234375,7.3272705078125
-28.7109375,12.7105712890625,9.271240234375
-28.7109375,14.35546875,8.97216796875
-23.92578125,11.962890625,6.1309814453125
-21.533203125,13.6077880859375,9.7198486328125
-17.047119140625,12.4114990234375,8.97216796875
2763.427734375,1838.8458251953125,0.0
-28.7109375,12.261962890625,7.476806640625
-23.92578125,13.6077880859375,8.673095703125
-38.28125,12.7105712890625,7.77587890625
-38.28125,11.2152099609375,8.2244873046875
-23.92578125,11.2152099609375,7.476806640625
-26.318359375,11.5142822265625,7.77587890625
-21.533203125,12.1124267578125,7.6263427734375
-28.7109375,10.467529296875,7.476806640625
-33.49609375,10.7666015625,7.476806640625
-38.28125,10.467529296875,7.77587890625
-38.28125,10.0189208984375,6.4300537109375
-31.103515625,11.36474609375,7.3272705078125
-35.888671875,10.0189208984375,6.4300537109375
-28.7109375,8.673095703125,6.4300537109375
-28.7109375,10.3179931640625,6.878662109375
-31.103515625,9.7198486328125,6.4300537109375
-28.7109375,8.97216796875,6.7291259765625
-28.7109375,9.271240234375,7.476806640625
-23.92578125,8.2244873046875,6.1309814453125
-23.92578125,7.177734375,6.4300537109375
-31.103515625,8.3740234375,4.78515625
-35.888671875,8.97216796875,4.3365478515625
-28.7109375,9.271240234375,5.682373046875
-23.92578125,8.074951171875,5.2337646484375
-33.49609375,8.074951171875,4.486083984375
-21.533203125,8.8226318359375,3.4393310546875
-21.533203125,7.6263427734375,4.18701171875
-33.49609375,8.074951171875,3.7384033203125
-33.49609375,8.3740234375,3.4393310546875
-28.7109375,7.3272705078125,2.093505859375
-26.318359375,9.5703125,2.392578125
-23.92578125,8.673095703125,1.495361328125
-33.49609375,7.177734375,2.5421142578125
-33.49609375,8.673095703125,1.495361328125
-38.28125,9.7198486328125,3.289794921875
-21.533203125,8.2244873046875,2.2430419921875
-35.888671875,8.074951171875,1.6448974609375
-11.5142822265625,8.8226318359375,3.4393310546875
2763.427734375,1838.8458251953125,0.0
-23.92578125,7.476806640625,1.79443359375
-28.7109375,7.9254150390625,1.79443359375
-28.7109375,8.074951171875,1.0467529296875
-31.103515625,7.6263427734375,0.59814453125
-35.888671875,7.3272705078125,1.6448974609375
-31.103515625,8.2244873046875,0.7476806640625
-31.103515625,8.074951171875,0.59814453125
-21.533203125,8.074951171875,1.3458251953125
-26.318359375,8.3740234375,0.0
-21.533203125,8.97216796875,0.4486083984375
-28.7109375,7.9254150390625,0.1495361328125
-23.92578125,7.6263427734375,-0.59814453125
-31.103515625,6.7291259765625,-0.1495361328125
-23.92578125,8.2244873046875,0.4486083984375
-38.28125,8.673095703125,-1.1962890625
-38.28125,7.6263427734375,-0.299072265625
-33.49609375,7.9254150390625,-1.1962890625
-26.318359375,8.074951171875,-0.299072265625
-33.49609375,7.6263427734375,1.0467529296875
-31.103515625,8.3740234375,-1.0467529296875
-21.533203125,7.3272705078125,-0.299072265625
-26.318359375,7.3272705078125,0.299072265625
-21.533203125,8.074951171875,-1.6448974609375
-38.28125,8.3740234375,-1.6448974609375
-10.7666015625,8.074951171875,0.299072265625
2768.212890625,1838.8458251953125,0.0
-28.7109375,8.074951171875,0.59814453125
-23.92578125,8.3740234375,1.0467529296875
-21.533203125,7.3272705078125,2.093505859375
-38.28125,8.97216796875,2.2430419921875
-23.92578125,10.7666015625,5.682373046875
-21.533203125,12.261962890625,6.4300537109375
-33.49609375,13.1591796875,7.9254150390625
-28.7109375,12.860107421875,7.3272705078125
-28.7109375,14.35546875,7.3272705078125
-31.103515625,14.35546875,7.6263427734375
-26.318359375,15.5517578125,6.7291259765625
-33.49609375,16.14990234375,7.3272705078125
-33.49609375,13.458251953125,6.7291259765625
-26.318359375,13.0096435546875,7.177734375
-31.103515625,15.1031494140625,7.3272705078125
-21.533203125,14.654541015625,6.280517578125
-26.318359375,15.4022216796875,6.280517578125
-28.7109375,15.4022216796875,6.57958984375
-21.533203125,14.5050048828125,7.177734375
-28.7109375,14.8040771484375,6.4300537109375
-23.92578125,15.4022216796875,5.5328369140625
-31.103515625,13.75732421875,6.4300537109375
-31.103515625,13.1591796875,6.57958984375
-26.318359375,13.6077880859375,7.3272705078125
-33.49609375,14.2059326171875,7.177734375
-23.92578125,15.252685546875,5.38330078125
-26.318359375,14.8040771484375,6.1309814453125
-38.28125,14.5050048828125,7.177734375
-28.7109375,13.1591796875,7.9254150390625
-23.92578125,13.9068603515625,6.57958984375
-26.318359375,14.35546875,6.280517578125
-33.49609375,13.1591796875,5.2337646484375
-38.28125,14.35546875,6.280517578125
-23.92578125,14.5050048828125,7.177734375
-23.92578125,13.9068603515625,7.3272705078125
-21.533203125,13.458251953125,6.7291259765625
-23.92578125,14.35546875,6.280517578125
-18.243408203125,14.2059326171875,7.476806640625
2763.427734375,1838.8458251953125,0.0
-23.92578125,14.5050048828125,6.4300537109375
-28.7109375,13.9068603515625,4.486083984375
-35.888671875,13.75732421875,6.1309814453125
-26.318359375,13.9068603515625,6.280517578125
-35.888671875,13.75732421875,7.177734375
-23.92578125,13.458251953125,7.476806640625
-33.49609375,12.7105712890625,7.476806640625
-28.7109375,14.2059326171875,7.77587890625
-28.7109375,14.8040771484375,7.476806640625
-26.318359375,12.4114990234375,7.6263427734375
-33.49609375,13.9068603515625,7.3272705078125
-23.92578125,14.5050048828125,8.2244873046875
-33.49609375,15.252685546875,7.476806640625
-38.28125,13.0096435546875,7.476806640625
-31.103515625,13.458251953125,7.77587890625
-21.533203125,13.458251953125,8.5235595703125
-21.533203125,12.860107421875,8.3740234375
-26.318359375,14.35546875,8.3740234375
-21.533203125,12.860107421875,8.673095703125
-28.7109375,13.1591796875,8.673095703125
-35.888671875,13.458251953125,9.271240234375
-26.318359375,13.9068603515625,7.6263427734375
-33.49609375,15.1031494140625,8.97216796875
-28.7109375,12.860107421875,9.4207763671875
-14.8040771484375,13.9068603515625,9.7198486328125
2756.25,1838.8458251953125,0.0
-26.318359375,13.9068603515625,8.97216796875
-35.888671875,14.654541015625,9.7198486328125
-23.92578125,14.2059326171875,8.5235595703125
-26.318359375,13.1591796875,10.7666015625
-28.7109375,15.5517578125,9.271240234375
-28.7109375,12.860107421875,8.97216796875
-35.888671875,13.1591796875,9.7198486328125
-31.103515625,14.654541015625,10.467529296875
-26.318359375,15.1031494140625,10.0189208984375
-26.318359375,14.654541015625,11.2152099609375
-38.28125,13.458251953125,9.869384765625
-23.92578125,12.4114990234375,10.7666015625
-35.888671875,14.2059326171875,11.663818359375
-35.888671875,14.35546875,11.5142822265625
-33.49609375,13.75732421875,11.36474609375
-28.7109375,12.860107421875,11.2152099609375
-23.92578125,13.75732421875,9.869384765625
-38.28125,15.5517578125,10.9161376953125
-28.7109375,14.2059326171875,11.962890625
-23.92578125,13.1591796875,11.2152099609375
-26.318359375,14.5050048828125,10.9161376953125
-33.49609375,14.8040771484375,11.962890625
-35.888671875,13.6077880859375,10.7666015625
-26.318359375,15.5517578125,12.4114990234375
-35.888671875,13.1591796875,11.2152099609375
-38.28125,11.5142822265625,12.4114990234375
-28.7109375,11.962890625,11.36474609375
-31.103515625,13.6077880859375,11.5142822265625
-23.92578125,13.75732421875,10.6170654296875
-31.103515625,13.1591796875,10.467529296875
-31.103515625,13.458251953125,10.9161376953125
-26.318359375,16.0003662109375,11.663818359375
-31.103515625,13.1591796875,13.3087158203125
-38.28125,12.860107421875,12.261962890625
-38.28125,14.2059326171875,12.4114990234375
-35.888671875,14.2059326171875,11.962890625
-28.7109375,13.1591796875,11.8133544921875
-13.3087158203125,13.75732421875,11.962890625
2765.8203125,1838.8458251953125,0.0
-28.7109375,13.75732421875,11.36474609375
-26.318359375,13.0096435546875,11.36474609375
-38.28125,12.4114990234375,10.467529296875
-26.318359375,13.75732421875,10.9161376953125
-38.28125,14.2059326171875,11.36474609375
-38.28125,13.9068603515625,12.860107421875
-26.318359375,13.6077880859375,11.8133544921875
-28.7109375,13.6077880859375,11.2152099609375
-33.49609375,14.5050048828125,11.663818359375
-31.103515625,14.2059326171875,11.36474609375
-35.888671875,15.1031494140625,10.467529296875
-21.533203125,13.1591796875,10.467529296875
-26.318359375,14.8040771484375,9.869384765625
-26.318359375,13.6077880859375,9.4207763671875
-33.49609375,13.458251953125,10.6170654296875
-26.318359375,13.1591796875,10.7666015625
-21.533203125,13.9068603515625,10.0189208984375
-31.103515625,14.35546875,9.7198486328125
-26.318359375,14.654541015625,10.467529296875
-21.533203125,14.5050048828125,9.271240234375
-31.103515625,14.654541015625,10.0189208984375
